ACCT|GENDER|ID1|ID2|DECIMAL_COLUMN|DATE_COLUMN|FIRST_NAME|LAST_NAME|ANY_NAME|ORG_NAME|FULL_NAME|CAL|SIN|NARROW|DT2
RA1VIBH2RF|F|2387|675657316|4.789|2094-02-26|Savannah|Allen|Ava King|Eclipse Innovations gmbh|Savannah Allen|MB9ON1GYNXUOR743P00QOD0UABDIKTS5ZBBODAEVWTAOK|3489|9FMS|2037-11-16 07:57:54:000000
6T84B6V8YE|M|9242|811968208|8.3337|2006-06-07|Owen|Cooper|Andrew Martin|Cascade Solutions gmbh|Owen Cooper|V6FHMQ1VPT3NBVAH1DBJS8J7CXQ8932OMKHIP4H4O2KNG|8258|XV9X|1904-09-21 08:00:06:000000
3CJ4FSWQAA|M|1039|1215862182|9.9684|2077-08-03|Zoe|Turner|Samuel Smith|Evergreen Holdings ltd.|Zoe Turner|8M08J2HC8F4I2TGYMO4AOMX0BGPO82Y4J7Y46TQFG5N3L|0432|957Z|2029-03-27 03:27:32:000000
J76XRLI6CV|M|4931|126345508|9.8906|2065-12-01|Aurora|Garcia|Claire Roberts|Universal Synergy ltd.|Aurora Garcia|KSYR5EEROK6OEON3EC6B72I3Q23WJDY5EAM8YRRL7JRBF|5830|HHNR|1931-07-14 12:30:20:000000
1V3ZMO7A7F|M|1173|1260824206|2.3363|2080-07-27|Nora|Cooper|Aubrey Rogers|Flux Corporation gmbh|Nora Cooper|FP9KP8SN6ZIIQZNX198T14DPOHAPZ73DGSD6ITWWMKRBZ|2393|0B3U|1902-03-17 15:27:27:000000
CBUFZDAYYZ|M|8103|367915710|8.5061|1915-08-20|Ava|Campbell|Emily Wilson|Flux Corporation ltd.|Ava Campbell|DMVHF6QGJ4EC9TFUA9OGKBJRCEWH10KT06QPQ6WIDDB9E|2980|RVDV|2095-01-29 00:27:15:000000
ENE1MBUC0M|F|9642|1156620822|4.9405|1944-08-21|Henry|Lewis|Noah Morris|Luminous Group ltd.|Henry Lewis|1TH5K5GN3QA1L5COIHUM2X879L11YUHYHZT1SFR3LIHTD|2665|U8W9|1942-07-13 21:14:36:000000
R3VF5L5BUQ|M|8222|713055530|8.9081|1934-03-01|Eleanor|Young|Hazel Bell|Luminous Group gmbh|Eleanor Young|VUERPK6QZ6WOXCO5PCYJTVZAQIIY2TY7MXVF8MMJTXVYJ|0757|69BM|1946-12-20 15:48:30:000000
6EEDBLQYJ2|M|8963|221243420|1.2654|2020-06-25|Mia|Murphy|Grace Phillips|Radiant Technologies inc.|Mia Murphy|TXA281H47GDR5MTBXJZVZT62QW9MH3TADOWFVD19X2LWE|3184|IDS0|1989-12-25 21:36:41:000000
5XVM1RWJP6|M|4940|1018143357|3.7465|1920-12-16|Liam|Lopez|Henry Reed|Pantheon Innovations gmbh|Liam Lopez|N7ZONW3NJB9PPHXSF0LTVT7Y6NQEESH3AK1AD5ZI3SYTK|7727|Z8HM|1953-01-03 07:29:37:000000
8ZLZOUI1TD|F|6859|136215428|1.9651|1947-06-29|Anthony|Taylor|Jayden Hall|Radiant Technologies inc.|Anthony Taylor|IP4E10DZJ2SLJYDSIO3GPV8D5531ACMPN0AO9A2M99EFF|6320|PQBT|2051-05-18 23:05:16:000000
GN3ZIDK5JL|F|3610|1232263595|9.6973|1929-09-08|Riley|Williams|Liam Harris|Solaris Systems ltd.|Riley Williams|K72XU4TVI80LQFJMJOPMNRPDNU3Z4MPZNMECCLKAF4JZ2|1983|705C|2094-05-15 09:33:10:000000
F6EE24OYQW|M|8452|338806831|2.7732|1908-08-13|Michael|Carter|Elizabeth Harris|Flux Corporation inc.|Michael Carter|N8TVB7F49G1HYFTN7P0LDBN680H0ZU9ZI0C335E47ANZ7|4294|QFQD|2022-02-24 09:26:33:000000
XDS5BCGC7L|M|7995|1331410370|7.5765|2037-01-11|Lillian|Gonzalez|Elijah Collins|Luminous Group gmbh|Lillian Gonzalez|355K7B09OSNZ2X5CM7AMD5O91F104MUHBN71GJCN0NH21|5260|0EV0|2004-11-27 22:22:28:000000
XBUYFQ95Z3|F|9140|1842057898|1.7827|1986-11-17|James|Walker|James Thompson|Aeon Solutions gmbh|James Walker|FU9BCMR5GRN2SUK1I9N312XKD8VR2H5TQ0Z9NHZF49CGL|3801|BIN0|2023-06-30 00:28:26:000000
IDA1I525BE|F|8920|1701699606|4.9891|1989-01-22|Zoey|Campbell|Emma Turner|United Synergy ltd.|Zoey Campbell|JZDHOXR3R4V04XHS3EHIIPMVOVMF84ROWJET28WKNPBPP|0315|FHZA|1919-09-30 07:36:48:000000
2K105E3XKJ|M|8397|1313001095|3.403|2034-08-28|Jack|Rivera|Isabella Parker|Fusion Technologies ltd.|Jack Rivera|FW3MNDCYGE5MRR8PILX5Y0ZMJ5HIOYHT3EY3E55YKXFL3|6691|0DQC|2064-10-16 02:33:35:000000
E67BKJVV99|F|8088|518196650|4.779|1931-12-19|Sofia|Williams|Emily Lopez|Blaze Technologies gmbh|Sofia Williams|5ZWOW642ZVM31GT8L20K6FXVOPX9SO2DTOXLJ0NSX0XCE|7299|7PGC|1942-05-08 12:51:36:000000
59JMAM68CV|F|8598|730817474|4.4459|2000-08-16|Mason|Lewis|Matthew Bailey|NovaTech Corporation inc.|Mason Lewis|QMPLQL32B76FTTKJ9YA2CYFRM5TEGF1RDL8QQ0F5LFEIX|5581|HKMK|2082-12-07 12:39:10:000000
AHDQ92A3A4|M|6558|2073275711|0.6641|2037-08-19|Ella|Cooper|Mason Davis|Radiant Innovations ltd.|Ella Cooper|SJWEFJPOBE46CYKT176XDKQN4HLN3TQ9LBLIMV18UW7G5|9243|7FMK|2028-08-15 23:38:44:000000
QU6T5LEDDM|M|9023|502360206|3.9139|1963-12-24|Michael|Allen|Aria Evans|Omega Industries ltd.|Michael Allen|S4H7LZ8JDTZ9SUNUL4QNQ4A285FE1NXWOCLVID1DVUV39|8431|V08O|1995-04-16 20:54:00:000000
0XKGLXCXPG|F|1541|1858509718|7.1235|2054-06-01|Joshua|Allen|Riley Martin|Aeon Solutions gmbh|Joshua Allen|Q3J2KK90IX3XK9H8M3S5G2B049QEW659IHIP29RU12M1L|3743|9YEB|2076-04-12 03:12:58:000000
W281NP8RS9|M|6746|146844855|6.6452|1958-10-26|Bella|Walker|Harper Williams|Delta Dynamics inc.|Bella Walker|JKVEG5JKNY7QRSKB19Z9LHLEQDZ2N2WKGH0V3WK891FIY|5899|Q61E|1969-05-01 05:12:06:000000
1W2AL183PL|M|1239|2119953224|8.1261|2042-06-15|Dylan|Perez|Camila Adams|Elite Innovations gmbh|Dylan Perez|VCD2XPPHO6BMHV58MC2ZUQQLANV11H3SJ9VYPQ6WLWZNW|4379|XFTQ|2056-06-21 08:17:24:000000
7EYAPOFLH8|F|6640|112603864|4.3277|1998-08-27|Matthew|Flores|Benjamin Clark|Momentum Solutions gmbh|Matthew Flores|CVCVA9HLUHU3G04QGMLT7CMKZBX48LGSGNNWCFO49RNTV|7963|VL07|1980-12-07 01:31:45:000000
QZCZ08Q7JQ|F|7583|847326349|6.5478|1988-06-15|Aria|Collins|William Hernandez|Radiant Technologies inc.|Aria Collins|XE1V96S1CXTVWQUHDM3TE7CIZJGBHHGZXANTFCRS887UM|7304|O4YR|2078-04-08 14:05:25:000000
DFO1DY0PMT|F|7844|2109312135|0.951|2070-07-27|Ava|Roberts|Lillian Martin|Global Solutions Inc. ltd.|Ava Roberts|7RC3SILL8Z2R0QP6AWRDQTHWS909JQIHM7FQO4RF7S7KC|1328|IFR8|1929-11-09 22:28:54:000000
S1IV4VZ5R1|M|7937|1547049802|0.5362|1912-07-11|Anthony|Edwards|Charlotte Johnson|Helios Group ltd.|Anthony Edwards|0JZENULA7O2R5LKRZYD4D3UYJ5OLCJ6ZSYPK9HYWKJSDN|1426|2QLY|2015-06-24 14:20:41:000000
TH2VUMK7L7|M|4979|2079203420|0.2803|1998-04-01|Charlotte|Davis|Sofia Harris|DynaTech Systems ltd.|Charlotte Davis|7LZ6GI99C0T42KXU5DTCUWE3KF5EIPG12DGRVNE27MA5F|7057|DHM6|2085-06-11 09:09:36:000000
IQDVB67RZO|M|3953|671776862|0.3709|2076-10-02|Ethan|Williams|Carter Gonzalez|Luminous Group inc.|Ethan Williams|CGQ41KKFMOROH1F5ARYBY0APC8GQNHJ8S3VPIFHXBPM2G|7865|ZA9P|1930-05-13 09:22:40:000000
L170E3D4BM|F|6992|1745170716|9.205|2011-03-17|Daniel|Smith|Noah Nguyen|Jade Industries gmbh|Daniel Smith|A8KMIHMIMZVMT2N5TG6SPU97CHK7KUNCL6S5F4DIUZYU1|3048|GQVK|2003-03-31 08:01:55:000000
CCXUC8HGL1|M|1042|183451863|7.592|2079-01-07|Emily|Collins|Andrew Thompson|Jupiter Enterprises inc.|Emily Collins|6W8LIJS3KIS80753ZHLB9QC7AA5JNEJ3X9HLJV74A0TNM|8986|G6I3|1902-12-04 21:31:36:000000
4CDM5STJZL|F|2678|1597542681|5.3765|2008-06-29|Emily|Morgan|Andrew Anderson|Fusion Technologies gmbh|Emily Morgan|RW1GIPBRVBE80RP5TTRQSPGEIRB8DNRJ406T9CBAOTFXN|6461|9GE1|1924-04-24 02:14:50:000000
QNF0I0FYA2|M|6126|1971087938|0.7719|2092-11-13|Hannah|Cook|Emma Nelson|Celestial Holdings inc.|Hannah Cook|8SQGXOEECCYXYJ8P54VPSXOCO0QISY7R4516LOB8M1R7R|5250|LHPL|2098-09-01 22:21:13:000000
41US6C67UI|M|1227|1779142221|4.2414|1918-03-06|Jayden|Thompson|Harper Bell|Elysium Innovations gmbh|Jayden Thompson|740ZO42DA3XHJ6A0KIIESKYYZKQ00DG4XBLBXPCY62SU5|5869|MLMF|2048-08-19 20:47:10:000000
58XJF675CA|F|3058|1450919719|7.4432|2033-03-12|Nathan|Green|Joshua Davis|Acme Corporation gmbh|Nathan Green|Y7QC4JKQLG17MVP3NEVQYY17UVI9Y1BSFF19XG86UHZKE|1285|N8WS|1916-10-27 02:31:27:000000
IEWT2WLQXO|M|1633|1359928246|2.1655|2063-08-31|Grace|Sanchez|Jacob Edwards|Quantum Ventures inc.|Grace Sanchez|SZFFAMXQSMMGPOJMC59L3F16UHFFKUL7SR6ZMUZDFXJ20|1197|FONL|2036-05-14 20:00:45:000000
R351IF9SAK|M|5458|1687859964|5.281|2039-08-15|Samuel|Thompson|John Clark|Quantex Enterprises ltd.|Samuel Thompson|8F2DEJBWIOICRMA1BV74TAKG17XEHQAHSDZBBTSLXQJ84|4350|QAUB|1947-06-05 07:45:52:000000
SK5JEQ6TNI|M|4811|1333478219|7.5874|1977-08-26|Camilla|Nguyen|Jayden King|Aeon Solutions inc.|Camilla Nguyen|TYZG0EKMSQ78Z93HF8T91PCWUNPEWWW91UTH5T7F8U2MA|0127|5BXQ|1930-06-29 21:31:26:000000
BS2W2U3SEG|F|4082|2035271149|7.8936|2024-05-02|Caden|Stewart|Carter Williams|Flux Corporation inc.|Caden Stewart|T669KGSUW373XR7503191UQYHI9WKG72HFMDNIEJ2O63L|6025|2J2K|1968-07-30 07:07:26:000000
K3ONR0QA5M|M|9607|1455925823|4.769|2082-06-20|Grace|Clark|Elizabeth Davis|Jupiter Enterprises gmbh|Grace Clark|ABKJ6MXW3ZIF3RXTR8K1NTZ1U46NTO97J72XVHFMMVPWW|1142|E8O4|2059-10-30 02:55:33:000000
BZTKNE2UZ1|M|9902|864236825|4.4213|1922-07-19|Nora|Campbell|Mia Edwards|Vanguard Corporation ltd.|Nora Campbell|YATYF8S9FPG0LJZETUDHBJ7S2KTDYYIUIHGUENBP6NA6A|6640|297V|1938-09-22 16:58:08:000000
9V1CK4YPW7|M|7553|1750654455|0.1941|2096-09-12|Jackson|Martin|Riley Miller|Celestial Technologies gmbh|Jackson Martin|RWPLMPA9WOOXRWEV0HKXVXHC9WC122XCYQOCVF590HHXZ|8457|G6X4|2067-10-27 13:29:23:000000
67VJ7V8XYD|F|5558|45851427|8.6569|1991-08-10|Mila|Flores|Wyatt Nelson|Evergreen Holdings ltd.|Mila Flores|ZMAVT1TDVKUUL6H1ZB1QEIUBZO373B0CLISE6FL9G7RA8|3863|WM0Z|2087-02-01 21:09:41:000000
14WTG1PSRK|F|4413|1230265194|8.325|1958-11-16|Sofia|White|Ethan Morris|Dynamo Corporation ltd.|Sofia White|VHGQA8GBNQPBB71NQ0JNVGPHLZ1SG8EPF0D6C4BDT2H1T|5218|SZY8|2099-09-30 01:11:41:000000
KQPWSX3C9W|M|3763|1540505519|9.7273|2084-06-05|Riley|Jones|Bella Hall|BlueSky Ventures inc.|Riley Jones|3HWOQISRPVRK240RIZTVXSDFPL6QJTUQQ27T621AQXT18|5392|04CZ|2025-01-08 17:57:19:000000
T22W5H49G3|M|3204|1854487514|0.967|1972-07-01|Hazel|Martinez|Emma Garcia|Eclipse Innovations inc.|Hazel Martinez|U1U3HRJK9JNUKS2BGDT1ELTTYN5MEGFADQ7M0G5P9CEG5|8631|JX3B|2069-10-02 19:57:57:000000
5LCGRJ4PWM|M|4681|1806712628|4.4312|2009-10-29|Mason|Stewart|Jacob Bell|Visionary Technologies gmbh|Mason Stewart|PTGXI1YSE8KJRGJMYXFVC8JRXNEXQTOER83GFSLJ4SO39|5777|DGRI|2049-08-19 07:02:09:000000
NVGHDGFIIS|M|8917|1935211079|1.3046|2010-12-10|Elijah|Nelson|Nathan Bell|Elysium Innovations gmbh|Elijah Nelson|PJ4K4DL3JK6RX15KJ2YUAJZI12PMIWJX94K7KLDDJS1U4|7016|TDTS|1939-09-01 20:45:50:000000
K3P21ATC6K|M|1221|2024478283|4.7135|1908-03-17|Elijah|Rivera|Logan Clark|Cascade Solutions inc.|Elijah Rivera|AIPKABA3GQCYRUNOSBEM4GGHSMQ0AY0XSZHTMVSO72IVM|4540|NZ06|1967-12-07 20:50:24:000000
RIL04G0315|F|1407|1226914044|9.4857|2003-09-26|Isabella|Scott|Layla Taylor|Vanguard Corporation ltd.|Isabella Scott|ENP7S6GZF5OBB5U3OV5XSSKZNWIFLHDVTE0GEHTJS7U1B|4234|UNL6|2019-07-30 01:41:37:000000
YH6XNPSJPN|M|2664|1041802428|4.5374|2088-09-30|Samuel|Clark|Mila Jones|Penta Solutions gmbh|Samuel Clark|J73K3T1R1UNRKCA0C8V45JV5O9J00SNBP89MOCUSDV0IV|0883|BIQI|2060-04-28 06:31:23:000000
22HQ2ADL7R|M|5480|1323746507|6.5255|2052-03-03|Nathan|Torres|Nathan Rivera|Vanguard Corporation gmbh|Nathan Torres|EWKL9IR5QK7E1B7TZ2ZNHAECWEIP4T0HRSO358Q5P4M79|8843|4D00|1971-08-24 10:55:40:000000
3SEJ0LRMMH|F|1146|1267929708|8.775|2053-01-09|Lucy|Moore|Savannah Nelson|Innovare Solutions inc.|Lucy Moore|PU88TEO8VR3IKNENFP4FYU0OS47SHRA0RVH49248BK4KK|2689|3LNW|1941-08-12 01:28:46:000000
23UMVI8FO0|F|5477|817879619|0.3835|1909-10-02|Lillian|Davis|Penelope Clark|Celestial Holdings ltd.|Lillian Davis|2BKAQN0GORLX1NUKVP82IBH3Q8QN64BN9621I4Z1QO861|6799|ZT9P|1974-05-03 15:55:19:000000
P8A0KO6PSQ|F|8223|217944258|3.3549|2087-05-22|Lillian|Clark|Savannah Turner|Elite Innovations inc.|Lillian Clark|DBRVIC88FY8VI6LM0KW1NYHERFKM7MMHETU3AOQFD6ZFM|5064|IBBX|2043-10-06 07:21:03:000000
A0FZZBUTD1|M|8499|459356828|6.8601|2062-12-16|Chloe|Lopez|Harper Roberts|Eclipse Innovations inc.|Chloe Lopez|ICNJFOKKU8TJ4334QZGVJVOL3747O3H9X93XAV580GZU2|0008|QKFK|2092-06-09 06:06:52:000000
CY3TOZK9E6|F|4185|1309408047|5.5274|1901-03-18|Nora|Cook|Michael Reed|Evergreen Holdings inc.|Nora Cook|GRLUID91WRQ838GHAMJF612A90C9YVNZU3DTJOHLWTHFR|6827|SJV4|2042-02-04 08:04:34:000000
UKNCWJ2DO7|M|5346|1410226019|2.5776|2012-03-02|Daniel|Sanchez|Grace Williams|TerraNova Holdings ltd.|Daniel Sanchez|CGYL7GIM8R59J07V1YD5DK1I8H8TMNMFGMEEKQBZ9XHJT|9278|BQI1|1921-02-13 09:27:08:000000
RDLTFGFHRR|F|5632|530201020|5.702|1917-10-12|Hannah|White|Penelope Davis|Delta Dynamics ltd.|Hannah White|7IE2ORMZXR52AH5S9DFXCX0LYGHRAMGG29R5YBJY2U1M5|7704|S74N|1947-03-12 21:37:17:000000
VTD3AYJVMS|F|9349|1465169195|3.2846|2072-09-12|Aiden|Bailey|Penelope Green|Visionary Technologies gmbh|Aiden Bailey|3C5SN7S6Y53SJFVTQL38VJC3FE1J3NCRPPH80HZ8L5NTD|4101|QMW1|2092-01-29 07:38:17:000000
WBYJ7JV3T4|M|2287|1368233213|4.436|2099-11-27|Hazel|Cooper|Lily Thomas|Helios Group gmbh|Hazel Cooper|JKO97YJM1ZGUON3ZS1YDD5ZJPOWTQ0NH3116C4O5KUZ47|5065|RNC6|2029-07-05 04:30:45:000000
FO0BV0FU1I|M|6098|899482500|9.181|1983-04-09|Christopher|Walker|Abigail Stewart|Universal Synergy inc.|Christopher Walker|NIOUJI84YAE4SD8ZK1OFJG45AZ5I3T9P91MMKY09RTYTU|8109|FK53|1947-12-10 22:32:33:000000
DTQENDQS61|F|8356|95750911|6.5215|2061-06-06|Wyatt|Stewart|Samuel Young|Evergreen Holdings inc.|Wyatt Stewart|CV1Q6LOC1LBBY33KX45L4DHX0A2J6UQ5M5KVUJZVX24M4|0329|9423|1923-09-13 00:44:57:000000
1BXX7SBGKK|M|2484|2007252689|3.2727|2014-08-05|Jackson|Flores|Dylan Torres|Eclipse Innovations inc.|Jackson Flores|J5NKPLQG5K5YGBYBRJ96PEXJUXIC17GLBMCO4OKBIV2T2|4674|AFW0|1989-05-31 18:33:17:000000
USRM3X0WYT|M|1654|2106934263|6.6458|2024-10-17|Aria|Hernandez|Mila Rogers|BlueSky Ventures inc.|Aria Hernandez|9MV3IQZOSKPZRM5W4UG57OVAYKYPG991IPPGLGVMH8Q9V|0913|J0BM|2051-03-25 19:26:59:000000
Q5DY1YMPEK|F|9505|1535890399|7.8274|2056-04-17|Carter|Wright|Harper Jones|Vanguard Corporation ltd.|Carter Wright|O85RRGAAPO56SN01S2A07A532CBRU4XS3DIZ474UA493U|7681|GO3N|1965-01-08 20:09:59:000000
2DK8DW79UV|F|5366|300965613|3.3679|1994-03-16|Jacob|Anderson|Jack Martin|Harmony Enterprises gmbh|Jacob Anderson|M1YX408HZWHNMPK6U5MSRM7C1VQWQNNJQB7200TIS8CFM|1143|L3YZ|1936-08-06 08:07:38:000000
S7NUVE9ZY1|F|9040|1533345531|8.9873|1910-10-29|Samuel|Moore|Hazel Davis|TerraFirm Enterprises ltd.|Samuel Moore|N9ZOPRBJN7CSLWEY3V957XTO46VWPML7SLV4V4WX638MF|2987|19DP|1922-01-15 04:39:39:000000
LNKPFZXNU5|M|6769|1366331695|3.8998|2053-10-12|Eleanor|Cooper|Dylan Roberts|Pantheon Innovations gmbh|Eleanor Cooper|MCKVJOM2ENWLQ4K68C13F5E467G3HZ5IZ6WH6BWC0SFKS|0128|TKJ8|1943-10-02 00:58:03:000000
TP2T6YWUHM|M|9722|1579244755|2.2094|1912-09-21|Camila|Lee|Owen Carter|Elite Innovations gmbh|Camila Lee|K40U5HWJZFF5V7GJQLHFF19NB68HZ2XUWUZU7JTO9W83Y|2002|XXXZ|2050-08-03 10:59:39:000000
N97UUH5LMH|F|9915|1392684069|5.6769|1913-12-19|Emma|Cook|Caden White|MegaByte Ventures gmbh|Emma Cook|IQV9C6YVT00USWRP7U9MHI72FKFGTFBPBJ73AHU4V7DW5|8566|ONFB|2070-01-04 00:56:13:000000
2EL6LM9TKC|F|2738|1550418691|3.7591|2069-10-29|Liam|Moore|Isabella Torres|Jupiter Enterprises gmbh|Liam Moore|CXMLFG03SNJ8Q1TUR2CC52D3KHYH7F8CB95C38ZIDZS1U|1762|TD9G|1941-08-31 17:01:16:000000
TJEIX476Q7|M|3331|705976432|8.774|2046-07-23|Michael|Morris|Carter Harris|Zephyr Group gmbh|Michael Morris|BXPAME8ZK1L9VL1E56JG39AYX16P6TKIT1RDVNVRU9ELM|9415|Q1AC|2075-03-10 15:33:32:000000
JQI5AW6YQP|M|4048|2114219542|9.3682|1974-07-13|Liam|Carter|Joshua Sanchez|MegaByte Ventures gmbh|Liam Carter|22L47PKQZMIWCQ1HT2J5814WB8COU5GPB5RAZOBPR0OPV|2393|SAGJ|2023-05-21 12:37:19:000000
CDRQC7NBHI|M|4108|1832325154|4.5573|1969-04-15|Grayson|Rivera|Dylan Mitchell|Global Solutions Inc. ltd.|Grayson Rivera|NDATY7658QCA4DF5FSM83Z8QCOJ8ZYHRUU313IONOOXY0|8554|QFHY|1907-11-05 04:06:49:000000
L2YI4QQRZN|F|1884|1994992150|1.5155|1957-09-12|Emily|Edwards|Ella Richardson|Aeon Solutions inc.|Emily Edwards|QT9N28M1YZ0OX3ZPRTZ2E5KQ1LGI8UYHLPSHJ9F8N8FBL|4892|EF66|1923-12-11 21:51:58:000000
O9ZS0JMLJG|F|8315|237894270|2.2018|1990-05-23|Addison|Parker|Emma Flores|Elysium Innovations ltd.|Addison Parker|2SN483Q01JLIR2DHFJ1MR63ZAHQAYRC6L3DV8H4RSW0ZD|2478|52V0|1965-07-25 19:41:03:000000
A28B73UPWR|M|3513|754271262|6.9091|2004-08-12|John|Roberts|Samuel Garcia|Lunar Systems inc.|John Roberts|CNPY9V839SFEM6PBSAIAM395KZWL5WGJEKU2P0UGEI6ID|7112|OAS1|2001-11-28 16:34:35:000000
D356PRC91U|M|3341|111710527|3.6993|1998-11-06|Nathan|Johnson|Liam Flores|Zenith Industries gmbh|Nathan Johnson|CCRMLSOFG6II3494K6E2H03C26JCIPSM91YN4BRPCJQMU|0280|89BH|1927-05-24 05:01:25:000000
VFISXQHXXU|M|9135|33576233|3.1664|2041-06-15|Zoey|Parker|Jacob Lopez|Acme Corporation gmbh|Zoey Parker|3RG4LEMYF9167RJF8YLMFFZ2M80ON2UECXMWO8HL2DNZB|1037|Y3ZJ|1903-12-11 00:06:51:000000
19UYP1THMS|M|1637|507022682|8.8965|2048-06-08|Zoey|Miller|Gabriel Hall|Bliss Enterprises gmbh|Zoey Miller|0PM3512PHXK5WEDK927W1MYBOHPYFUK3RSDT1BPJN3JKP|3554|383M|2071-03-31 08:21:33:000000
EKCNVJ2AWC|M|7395|1093121919|1.5414|2016-04-27|Bella|Williams|Wyatt Clark|Eclipse Innovations inc.|Bella Williams|YNOEANVOV7598S9WGAKWJ08JGM5M9K5O2PP1XH2C050UN|2906|HN0Z|1948-06-17 22:53:51:000000
7VT250UIBN|M|2518|2109511206|9.4698|1959-07-30|Dylan|Torres|Amelia Miller|Innovare Solutions inc.|Dylan Torres|YQM1GG6NAWO2O6BRNG8LTTGBK4BRLQ9XVWAFPIFIHWSIU|7581|TLZC|1972-02-29 04:09:05:000000
LP5QECCCX4|M|7293|976556912|0.5444|1926-10-23|Dylan|Parker|Nora Moore|Nimbus Corporation gmbh|Dylan Parker|G86XOQTZHOKLOYAA1EK1KNWPWRUW6ZR0FSMJUE2SL4VWE|8623|CVTU|2002-03-16 15:29:49:000000
92ALOCVP6U|F|5863|1447738|1.3418|1940-12-18|Riley|White|Nathan Richardson|Cascade Solutions inc.|Riley White|PM5BJTYGERX06BLIP6N4FLFRQ5M7IVDPEAKB71ISPGSCL|3130|6ZY5|1947-07-15 11:56:02:000000
ZK5NWHMH6F|M|6755|1607651348|2.9438|2093-05-04|Anthony|Johnson|Elizabeth Green|Acme Corporation gmbh|Anthony Johnson|CQGLT1ATRHI5HJP49W2VNK6NXKWKPLOYFABTK5JSZNWUU|8399|37AT|1976-01-08 10:42:46:000000
THP5XSWYL7|F|6250|796272902|8.3141|2079-09-07|Sophia|Harris|Sofia Stewart|Cascade Solutions inc.|Sophia Harris|NE64PQ4J9VC5VXHLMOC6CJJOO3YXY5F4ME2JMYONT30IK|8532|GJ2J|1992-12-26 17:43:33:000000
NHLL0E1WVY|M|6776|798642583|8.4264|1946-01-02|Mila|Taylor|Joshua Robinson|AstraTech Solutions inc.|Mila Taylor|8VFM4L3G5UOIAICOIKBVGG8DPBL4EOOHZER1K7RLBJ4TD|9014|7YVX|1929-08-05 15:16:48:000000
P3BHIU5MX8|F|4900|1257570817|9.2624|1971-08-31|Lily|Collins|Addison Gonzalez|Helios Group ltd.|Lily Collins|NKTG03QNDY5V9QSC1XZNXTZ78S9KE2LS2EHR8433LG4CI|8045|8XH4|1926-06-16 22:47:54:000000
NGWQTG8AE5|M|9751|1250106994|1.9596|1942-07-12|Caden|Thompson|David Baker|TerraFirm Enterprises ltd.|Caden Thompson|PRL7IPA5T4VVAHAH43O20D4442HW4OK17A9VXVPDPCI8J|7871|2N7A|1931-10-23 19:29:17:000000
QSJILRHCKW|F|4541|432884601|7.4571|2098-02-14|Noah|Parker|Evelyn Jones|United Synergy inc.|Noah Parker|4ICPSNMVUXNQQZBK3R5D29T4MSPMS6VY5SPX39O46P4UL|8616|XF7U|1909-08-21 13:38:23:000000
6JNEAEHXV6|F|8566|1722902985|0.4538|2053-06-03|Christopher|Thomas|Carter King|Radiant Innovations inc.|Christopher Thomas|0IMDWD0JT05ID0OYSRAMPXYEH3KTHT5DA6KMYIQ0PBWLY|7874|ONDR|2062-12-16 02:20:16:000000
DCYTH31MPZ|F|8264|2071678443|1.2921|1913-07-02|Lillian|Turner|Bella Roberts|Blaze Technologies ltd.|Lillian Turner|EYEUISV204O4N84O6XS13OA8QDMYXOPM5J6TT63K769P2|5357|GZZO|1961-06-02 01:03:31:000000
Y4MPJ851XY|F|5563|2016981490|2.4434|2090-08-28|Noah|White|Hazel Miller|Galaxy Enterprises inc.|Noah White|1D5L3FEH5FM3TXZBY6IF7FIMBRBK42RV77BCWAN3QZF27|7418|R22H|2098-10-11 14:35:50:000000
9UYPHAP7YK|M|5354|184211945|5.873|1901-12-10|Mila|Flores|Lily Williams|Visionary Technologies ltd.|Mila Flores|MKUJQ575LB1ILZG62RS4N9URH3Y9FBQWW0IM86OXOEI1I|1635|Z25F|2086-02-15 09:36:20:000000
GPZ1FFQGLR|F|6715|1395810363|8.1531|2064-11-10|Joshua|Mitchell|Camilla Torres|Global Solutions Inc. inc.|Joshua Mitchell|387O8FZKM3BS1GNU7QZHEBX983X6WZSICNUW3ZSFPWO4A|3669|BPZ3|1916-08-08 01:26:22:000000
HGLJD71AF7|M|8771|292405122|6.1154|1932-11-06|Elijah|Thomas|Nora Sanchez|Quantex Enterprises ltd.|Elijah Thomas|57NNWKIZDKVXYXVUT8PY09IVNZIN6HTGVPHBYGTJAIVBM|3457|4QSC|2023-06-24 10:19:10:000000
AWFFSGD9KN|M|3948|1171803459|1.9637|1923-08-09|Mila|Morris|Owen Murphy|Dynamo Corporation gmbh|Mila Morris|44XPESMXNRUY48OKKXFMXXHXIR9JLCIBK65KG3EO7VOD0|0536|WVWG|2001-07-02 16:44:13:000000
1XUQNFR9GQ|F|2169|1749228691|5.27|1907-01-24|Aubrey|Clark|Mila Sanchez|Momentum Solutions ltd.|Aubrey Clark|9CCPQQR03TAIJM3YEW5QNGUZ2Z69NNN8QYDNXVBAQUPKG|6835|691I|1939-01-07 09:32:39:000000
MH7KYOI0H4|M|1860|1880914101|9.5334|2064-02-23|Emily|Stewart|Jayden Anderson|Dynamo Corporation inc.|Emily Stewart|M29IOYQFW968LV5T3RRLP7IKNZJ04PSRZR63I3RBLN8TJ|7707|XTTL|1984-01-02 01:44:54:000000
